trip_id,vehicle_id,request_time,dispatch_time,wait_time_sec,deadhead_km,trip_km,energy_kWh,soc_after,origin,destination,n_passengers,hour,status
4153,9,49909.47582938748,50059.87962164497,150.40379225749348,0.0,0.1403,0.0533,0.636,S.R. Crown Hall,Rowe Village Middle,4,13,served
4100,0,48686.98253566396,50109.87962164497,1422.897085981007,0.0,0.3433,0.1305,0.6343,Rowe Village Middle,The Commons,1,13,served
3856,1,49422.95335994304,50109.87962164497,686.9262617019267,0.0,0.3367,0.1279,0.6313,McCormick Student Village,Rowe Village Middle,6,13,served
3937,2,50150.46130817636,50109.87962164497,0.0,0.0,0.5191,0.1973,0.6256,Paul Galvin Library,McCormick Student Village,5,13,served
3839,3,50100.99801181023,50109.87962164497,8.881609834737901,0.0,0.3209,0.1219,0.6295,McCormick Student Village,Cunningham Hall,4,13,served
4101,5,49157.66306954785,50109.87962164497,952.2165520971175,0.0,0.3433,0.1305,0.6308,Rowe Village Middle,The Commons,7,13,served
3876,7,50259.51345206304,50109.87962164497,0.0,0.0,0.2913,0.1107,0.6308,McCormick Tribune Campus Center,Farr Hall,5,13,served
4219,8,50218.860142635305,50109.87962164497,0.0,0.0,0.1915,0.0728,0.6319,The Commons,Perlstein Hall,2,13,served
4075,9,49111.94994064144,50109.87962164497,997.9296810035303,0.0,0.3717,0.1412,0.6348,Rowe Village Middle,Grover M. Herman Hall,1,13,served
3644,4,50034.97462772126,50159.87962164497,124.90499392370839,0.0,0.2589,0.0984,0.6243,Chemistry Research Building,Paul Galvin Library,6,13,served
4218,6,50109.01884250669,50159.87962164497,50.86077913828194,0.0,0.1915,0.0728,0.6314,The Commons,Perlstein Hall,5,13,served
3997,8,49289.008178823664,50159.87962164497,870.8714428213061,0.0,0.2906,0.1104,0.631,Perlstein Hall,Paul Galvin Library,3,13,served
4223,0,50293.67371611436,50209.87962164497,0.0,0.0,0.3378,0.1284,0.6332,The Commons,Pritzker Science Center,2,13,served
4076,1,48400.33610337299,50209.87962164497,1809.5435182719812,0.0,0.5099,0.1938,0.6297,Rowe Village Middle,Kaplan Institute,6,13,served
3845,2,49469.878346152465,50209.87962164497,740.0012754925046,0.0,0.4507,0.1713,0.6241,McCormick Student Village,Grover M. Herman Hall,7,13,served
3684,3,50289.00215900611,50209.87962164497,0.0,0.0,0.2977,0.1131,0.6285,Cunningham Hall,The Commons,4,13,served
3950,4,50358.76026925139,50209.87962164497,0.0,0.0,0.6236,0.237,0.6223,Paul Galvin Library,Pritzker Science Center,7,13,served
4178,5,50266.73439954778,50209.87962164497,0.0,0.0,0.4257,0.1618,0.6295,The Commons,Arthur S. Keating Sports Center,11,13,served
3996,6,49183.97030564732,50209.87962164497,1025.9093159976474,0.0,0.2906,0.1104,0.6305,Perlstein Hall,Paul Galvin Library,4,13,served
3691,7,50261.68534017308,50209.87962164497,0.0,0.0,0.1767,0.0671,0.6302,Farr Hall,McCormick Student Village,8,13,served
3718,9,49104.45750979397,50209.87962164497,1105.4221118510031,0.0,0.29,0.1102,0.6339,Grover M. Herman Hall,Paul Galvin Library,3,13,served
3855,7,49849.63641419298,50259.87962164497,410.2432074519893,0.0,0.5191,0.1973,0.6286,McCormick Student Village,Paul Galvin Library,5,13,served
3949,8,49886.635911599806,50259.87962164497,373.24371004516433,0.0,0.6236,0.237,0.6289,Paul Galvin Library,Pritzker Science Center,4,13,served
4072,0,50091.10752963348,50309.87962164497,218.77209201148798,0.0,0.3378,0.1284,0.6321,Pritzker Science Center,The Commons,9,13,served
3764,1,50300.002589181655,50309.87962164497,9.877032463315118,0.0,0.2353,0.0894,0.6289,Kaplan Institute,Perlstein Hall,4,13,served
3719,2,49446.13911498332,50309.87962164497,863.7405066616484,0.0,0.29,0.1102,0.6232,Grover M. Herman Hall,Paul Galvin Library,5,13,served
4232,3,50236.66907483208,50309.87962164497,73.2105468128866,0.0,0.4513,0.1715,0.6271,The Commons,S.R. Crown Hall,7,13,served
3622,5,50266.79095485206,50309.87962164497,43.08866679290804,0.0,0.4257,0.1618,0.6281,Arthur S. Keating Sports Center,The Commons,6,13,served
4151,6,49169.35686654979,50309.87962164497,1140.5227550951822,0.1028,0.1403,0.0924,0.6297,S.R. Crown Hall,Rowe Village Middle,5,13,served
3923,9,49544.31573851977,50309.87962164497,765.5638831251999,0.0,0.7523,0.2859,0.6315,Paul Galvin Library,Cunningham Hall,5,13,served
4014,1,50396.2910719156,50359.87962164497,0.0,0.0,0.1915,0.0728,0.6283,Perlstein Hall,The Commons,8,13,served
4023,4,50000.54819736143,50359.87962164497,359.3314242835404,0.0,0.3427,0.1302,0.6212,Pritzker Science Center,Grover M. Herman Hall,1,13,served
4093,6,48808.52378310479,50359.87962164497,1551.3558385401775,0.0,0.6236,0.237,0.6277,Rowe Village Middle,Pritzker Science Center,1,13,served
3934,7,50381.94413045952,50359.87962164497,0.0,0.0,0.1364,0.0518,0.6281,Paul Galvin Library,Main Building,8,13,served
4205,0,50376.50019452746,50409.87962164497,33.379427117506566,0.0,0.0715,0.0272,0.6318,The Commons,McCormick Tribune Campus Center,2,13,served
4200,1,50361.25257998175,50409.87962164497,48.627041663217824,0.0,0.1611,0.0612,0.6278,The Commons,McCormick Student Village,5,13,served
4533,2,50423.52434451447,50409.87962164497,0.0,0.0,0.2589,0.0984,0.6224,Paul Galvin Library,Chemistry Research Building,7,14,served
4122,3,49635.78819528587,50409.87962164497,774.0914263590967,0.0,0.2688,0.1021,0.6262,S.R. Crown Hall,Main Building,5,13,served
4732,5,50619.40348469849,50409.87962164497,0.0,0.0,0.2977,0.1131,0.6271,The Commons,Cunningham Hall,5,14,served
4447,7,50465.48627817776,50409.87962164497,0.0,0.0,0.2688,0.1021,0.6273,Main Building,S.R. Crown Hall,6,14,served
4022,8,49298.62425111722,50409.87962164497,1111.2553705277533,0.0,0.3427,0.1302,0.6278,Pritzker Science Center,Grover M. Herman Hall,3,13,served
4517,0,50608.70800580849,50459.87962164497,0.0,0.0,0.1371,0.0521,0.6314,McCormick Tribune Campus Center,Perlstein Hall,1,14,served
4460,1,50485.12848385265,50459.87962164497,0.0,0.0,0.1767,0.0671,0.6272,McCormick Student Village,Farr Hall,9,14,served
3643,2,49971.155891345654,50459.87962164497,488.72373029931623,0.0,0.2589,0.0984,0.6215,Chemistry Research Building,Paul Galvin Library,5,13,served
4446,3,50410.283410141856,50459.87962164497,49.59621150311432,0.0,0.2688,0.1021,0.6254,Main Building,S.R. Crown Hall,4,14,served
3721,4,50202.69271005351,50459.87962164497,257.18691159145965,0.0,0.29,0.1102,0.6203,Grover M. Herman Hall,Paul Galvin Library,4,13,served
4147,7,50167.328458088145,50459.87962164497,292.5511635568255,0.0,0.3299,0.1254,0.6262,S.R. Crown Hall,Perlstein Hall,9,13,served
3663,9,50384.81121180531,50459.87962164497,75.06840983965958,0.0,0.3209,0.1219,0.6304,Cunningham Hall,McCormick Student Village,6,13,served
4013,0,50364.19964798941,50509.87962164497,145.6799736555622,0.0,0.1915,0.0728,0.6308,Perlstein Hall,The Commons,6,13,served
4345,1,50511.55916970245,50509.87962164497,0.0,0.0,0.2713,0.1031,0.6263,Farr Hall,Rowe Village Middle,7,14,served
4559,2,50637.693339070014,50509.87962164497,0.0,0.0,0.3856,0.1465,0.6203,Paul Galvin Library,McCormick Tribune Campus Center,6,14,served
4146,3,49950.99922606521,50509.87962164497,558.880395579763,0.0,0.3299,0.1254,0.6243,S.R. Crown Hall,Perlstein Hall,6,13,served
3667,5,50092.04063616501,50509.87962164497,417.8389854799607,0.0,0.3691,0.1403,0.6259,Cunningham Hall,McCormick Tribune Campus Center,2,13,served
4053,6,50174.98794901534,50509.87962164497,334.8916726296302,0.0,0.3552,0.135,0.6266,Pritzker Science Center,Perlstein Hall,1,13,served
3720,8,49483.48944104632,50509.87962164497,1026.3901805986534,0.0,0.29,0.1102,0.6269,Grover M. Herman Hall,Paul Galvin Library,6,13,served
4741,0,50528.36751781213,50559.87962164497,31.512103832843422,0.0,0.3206,0.1218,0.6298,The Commons,Kaplan Institute,7,14,served
4144,1,49387.352375031056,50559.87962164497,1172.527246613914,0.1079,0.3299,0.1664,0.6249,S.R. Crown Hall,Perlstein Hall,2,13,served
4544,4,50570.29031761268,50559.87962164497,0.0,0.0,0.4986,0.1895,0.6187,Paul Galvin Library,Farr Hall,10,14,served
4593,7,50544.71632259458,50559.87962164497,15.163299050393107,0.0,0.2353,0.0894,0.6254,Perlstein Hall,Kaplan Institute,8,14,served
4454,9,50603.15837067965,50559.87962164497,0.0,0.0,0.3636,0.1382,0.6293,McCormick Student Village,Alpha Sigma Phi,6,14,served
3894,2,50196.6129714128,50609.87962164497,413.26665023217356,0.0,0.3856,0.1465,0.619,McCormick Tribune Campus Center,Paul Galvin Library,5,13,served
4615,3,50574.034463177006,50609.87962164497,35.84515846796421,0.0,0.2906,0.1104,0.6234,Perlstein Hall,Paul Galvin Library,5,14,served
4499,5,50477.095939214465,50609.87962164497,132.783682430505,0.0,0.2694,0.1024,0.6251,McCormick Tribune Campus Center,Grover M. Herman Hall,5,14,served
3986,6,50379.14876366178,50609.87962164497,230.7308579831879,0.0,0.286,0.1087,0.6257,Perlstein Hall,Main Building,4,13,served
4395,7,50522.24614326288,50609.87962164497,87.63347838209302,0.0,0.1836,0.0698,0.6248,Kaplan Institute,Pritzker Science Center,5,14,served
4543,8,50562.06414679128,50609.87962164497,47.81547485369083,0.0,0.4986,0.1895,0.6253,Paul Galvin Library,Farr Hall,4,14,served
4393,0,50778.91924288575,50659.87962164497,0.0,0.0,0.2353,0.0894,0.629,Kaplan Institute,Perlstein Hall,3,14,served
4608,1,50935.6070478803,50659.87962164497,0.0,0.0,0.1371,0.0521,0.6245,Perlstein Hall,McCormick Tribune Campus Center,5,14,served
4333,4,50694.05543853454,50659.87962164497,0.0,0.0,0.1767,0.0671,0.6181,Farr Hall,McCormick Student Village,7,14,served
4351,5,50664.493051935155,50659.87962164497,0.0,0.0,0.1708,0.0649,0.6245,Grover M. Herman Hall,Kaplan Institute,3,14,served
4663,7,50680.48377049495,50659.87962164497,0.0,0.0,0.3552,0.135,0.6237,Pritzker Science Center,Perlstein Hall,5,14,served
4238,9,50419.877322247165,50659.87962164497,240.00229939780547,0.0,0.1922,0.073,0.6286,Alpha Sigma Phi,Rowe Village Middle,8,14,served
4594,0,50821.66055067231,50709.87962164497,0.0,0.0,0.2353,0.0894,0.6282,Perlstein Hall,Kaplan Institute,10,14,served
4500,1,50712.80377523777,50709.87962164497,0.0,0.0,0.2694,0.1024,0.6236,McCormick Tribune Campus Center,Grover M. Herman Hall,2,14,served
4534,2,50768.51839543064,50709.87962164497,0.0,0.0,0.2589,0.0984,0.6182,Paul Galvin Library,Chemistry Research Building,3,14,served
4717,3,50948.864187135194,50709.87962164497,0.0,0.1028,0.1336,0.0898,0.6226,S.R. Crown Hall,Paul Galvin Library,8,14,served
4461,4,50927.87978522035,50709.87962164497,0.0,0.0,0.1767,0.0671,0.6175,McCormick Student Village,Farr Hall,3,14,served
4392,5,50555.93767003806,50709.87962164497,153.94195160691015,0.0,0.2353,0.0894,0.6238,Kaplan Institute,Perlstein Hall,6,14,served
4416,6,50723.50608402304,50709.87962164497,0.0,0.0,0.2212,0.0841,0.6249,Main Building,Grover M. Herman Hall,3,14,served
4337,8,50619.93371813518,50709.87962164497,89.94590350978979,0.0,0.2913,0.1107,0.6244,Farr Hall,McCormick Tribune Campus Center,4,14,served
4681,9,50869.01728313136,50709.87962164497,0.0,0.0,0.3367,0.1279,0.6276,Rowe Village Middle,McCormick Student Village,2,14,served
3763,0,50274.17243907609,50759.87962164497,485.7071825688836,0.0,0.2353,0.0894,0.6275,Kaplan Institute,Perlstein Hall,4,13,served
3730,1,50239.32221063223,50759.87962164497,520.5574110127418,0.0,0.3115,0.1184,0.6226,Grover M. Herman Hall,The Commons,2,13,served
3651,2,50222.76506740943,50759.87962164497,537.1145542355371,0.0,0.3604,0.137,0.617,Chemistry Research Building,Rowe Village Middle,2,13,served
4716,3,50879.20180760049,50759.87962164497,0.0,0.1028,0.1336,0.0898,0.6218,S.R. Crown Hall,Paul Galvin Library,4,14,served
4347,4,50750.78518735349,50759.87962164497,9.094434291480866,0.0,0.3086,0.1173,0.6165,Farr Hall,The Commons,4,14,served
4598,5,50757.24356636933,50759.87962164497,2.636055275637773,0.0,0.286,0.1087,0.6229,Perlstein Hall,Main Building,3,14,served
3729,6,49810.566233850615,50759.87962164497,949.3133877943546,0.0,0.3115,0.1184,0.6239,Grover M. Herman Hall,The Commons,6,13,served
4622,7,50932.06942095094,50759.87962164497,0.0,0.0,0.2763,0.105,0.6228,Perlstein Hall,Rowe Village Middle,5,14,served
4616,0,50905.41222190774,50809.87962164497,0.0,0.0,0.2906,0.1104,0.6265,Perlstein Hall,Paul Galvin Library,3,14,served
3922,3,49134.34395165592,50809.87962164497,1675.5356699890472,0.0,0.7523,0.2859,0.6194,Paul Galvin Library,Cunningham Hall,7,13,served
4673,7,50684.192074527855,50809.87962164497,125.68754711711517,0.0,0.6283,0.2388,0.6208,Rowe Village Middle,Cunningham Hall,8,14,served
4525,8,50742.31636214473,50809.87962164497,67.56325950023893,0.0,0.2776,0.1055,0.6235,McCormick Tribune Campus Center,Rowe Village Middle,6,14,served
4463,9,50906.84154532994,50809.87962164497,0.0,0.0,0.4507,0.1713,0.6261,McCormick Student Village,Grover M. Herman Hall,5,14,served
4743,1,50812.05900932893,50859.87962164497,47.82061231604166,0.0,0.3206,0.1218,0.6216,The Commons,Kaplan Institute,5,14,served
4699,2,50827.02578776746,50859.87962164497,32.853833877510624,0.1079,0.2688,0.1432,0.6158,S.R. Crown Hall,Main Building,8,14,served
4738,4,50786.45717816033,50859.87962164497,73.4224434846401,0.0,0.3115,0.1184,0.6155,The Commons,Grover M. Herman Hall,4,14,served
4417,5,50740.147585465485,50859.87962164497,119.73203617948457,0.0,0.2212,0.0841,0.6221,Main Building,Grover M. Herman Hall,5,14,served
4757,6,50716.04625258783,50859.87962164497,143.83336905713804,0.0,0.0715,0.0272,0.6237,The Commons,McCormick Tribune Campus Center,9,14,served
4721,8,50912.39529407166,50859.87962164497,0.0,0.1079,0.3299,0.1664,0.6221,S.R. Crown Hall,Perlstein Hall,5,14,served
4531,0,50924.97786310491,50909.87962164497,0.0,0.0,0.8235,0.3129,0.6239,Paul Galvin Library,Arthur S. Keating Sports Center,7,14,served
3727,5,50083.27201493269,50909.87962164497,826.6076067122776,0.0,0.3717,0.1412,0.6209,Grover M. Herman Hall,Rowe Village Middle,11,13,served
4496,6,50669.531860942014,50909.87962164497,240.3477607029563,0.0,0.2913,0.1107,0.6228,McCormick Tribune Campus Center,Farr Hall,8,14,served
4359,9,50914.34373368941,50909.87962164497,0.0,0.0,0.3717,0.1412,0.6249,Grover M. Herman Hall,Rowe Village Middle,4,14,served
3762,1,49904.01511414811,50959.87962164497,1055.864507496859,0.0,0.2353,0.0894,0.6208,Kaplan Institute,Perlstein Hall,5,13,served
4418,2,51234.961698948006,50959.87962164497,0.0,0.0,0.2212,0.0841,0.6151,Main Building,Grover M. Herman Hall,9,14,served
3659,3,50333.769870172226,50959.87962164497,626.1097514727444,0.0,0.4913,0.1867,0.6178,Cunningham Hall,Farr Hall,7,13,served
3726,4,49468.36971493777,50959.87962164497,1491.5099067072006,0.0,0.3717,0.1412,0.6143,Grover M. Herman Hall,Rowe Village Middle,6,13,served
4323,7,51094.92501040506,50959.87962164497,0.0,0.0,0.6283,0.2388,0.6188,Cunningham Hall,Rowe Village Middle,2,14,served
4589,8,51250.71659966565,50959.87962164497,0.0,0.0,0.1368,0.052,0.6216,Perlstein Hall,Grover M. Herman Hall,5,14,served
4588,1,51092.28152519808,51009.87962164497,0.0,0.0,0.1368,0.052,0.6204,Perlstein Hall,Grover M. Herman Hall,4,14,served
3710,2,49173.59155213777,51009.87962164497,1836.2880695072017,0.0,0.5569,0.2116,0.6133,Grover M. Herman Hall,Alpha Sigma Phi,3,13,served
4145,5,49527.33012302377,51009.87962164497,1482.5494986211997,0.1079,0.3299,0.1664,0.6195,S.R. Crown Hall,Perlstein Hall,10,13,served
3699,6,49455.81336468545,51009.87962164497,1554.0662569595224,0.0,0.4986,0.1895,0.6212,Farr Hall,Paul Galvin Library,1,13,served
4361,8,50552.90432981007,51009.87962164497,456.9752918348968,0.0,0.3783,0.1438,0.6204,Grover M. Herman Hall,S.R. Crown Hall,3,14,served
4729,9,51119.69052165587,51009.87962164497,0.0,0.1079,0.1403,0.0943,0.6241,S.R. Crown Hall,Rowe Village Middle,8,14,served
4270,0,51108.00052013167,51059.87962164497,0.0,0.0,0.4257,0.1618,0.6225,Arthur S. Keating Sports Center,The Commons,3,14,served
3712,1,49900.496267162605,51059.87962164497,1159.3833544823647,0.0,0.5607,0.2131,0.6186,Grover M. Herman Hall,Cunningham Hall,7,13,served
3700,3,49964.68435774376,51059.87962164497,1095.1952639012088,0.0,0.4986,0.1895,0.6162,Farr Hall,Paul Galvin Library,8,13,served
4143,4,49173.06770030096,51059.87962164497,1886.8119213440077,0.1079,0.3299,0.1664,0.6129,S.R. Crown Hall,Perlstein Hall,6,13,served
4720,9,50666.50215494392,51059.87962164497,393.37746670105116,0.1079,0.3299,0.1664,0.6227,S.R. Crown Hall,Perlstein Hall,3,14,served
4609,5,51222.92072146673,51109.87962164497,0.0,0.0,0.1371,0.0521,0.6191,Perlstein Hall,McCormick Tribune Campus Center,12,14,served
4545,6,51180.74530280566,51109.87962164497,0.0,0.0,0.4986,0.1895,0.6196,Paul Galvin Library,Farr Hall,9,14,served
4132,7,50186.02063490149,51109.87962164497,923.8589867434785,0.1079,0.3806,0.1856,0.6172,S.R. Crown Hall,McCormick Tribune Campus Center,4,13,served
4131,8,49652.98931720387,51109.87962164497,1456.8903044410981,0.0,0.3806,0.1446,0.6192,S.R. Crown Hall,McCormick Tribune Campus Center,4,13,served
4771,0,51202.53536659398,51159.87962164497,0.0,0.0,0.1915,0.0728,0.6219,The Commons,Perlstein Hall,8,14,served
3551,2,49571.04024926656,51159.87962164497,1588.8393723784102,0.0,0.3636,0.1382,0.6122,Alpha Sigma Phi,McCormick Student Village,8,13,served
4532,3,50966.346938260576,51159.87962164497,193.53268338439375,0.0,0.8235,0.3129,0.6136,Paul Galvin Library,Arthur S. Keating Sports Center,7,14,served
4617,4,51152.70477435999,51159.87962164497,7.174847284979478,0.0,0.2906,0.1104,0.612,Perlstein Hall,Paul Galvin Library,2,14,served
4511,5,51117.63318190874,51159.87962164497,42.24643973622733,0.0,0.3856,0.1465,0.6179,McCormick Tribune Campus Center,Paul Galvin Library,9,14,served
4595,9,51253.45009239729,51159.87962164497,0.0,0.0,0.2353,0.0894,0.6219,Perlstein Hall,Kaplan Institute,4,14,served
4605,0,51181.443565698035,51209.87962164497,28.436055946935085,0.0,0.3166,0.1203,0.6209,Perlstein Hall,McCormick Student Village,9,14,served
4322,1,50947.92881110245,51209.87962164497,261.9508105425193,0.0,0.6283,0.2388,0.6166,Cunningham Hall,Rowe Village Middle,6,14,served
4330,6,50450.35090274334,51209.87962164497,759.5287189016308,0.0,0.531,0.2018,0.6179,Farr Hall,Grover M. Herman Hall,6,14,served
4506,7,50421.509426613375,51209.87962164497,788.3701950315954,0.0,0.4122,0.1566,0.6159,McCormick Tribune Campus Center,Main Building,9,14,served
3893,8,50089.82667170117,51209.87962164497,1120.052949943798,0.0,0.3856,0.1465,0.6179,McCormick Tribune Campus Center,Paul Galvin Library,5,13,served
4381,9,51061.98381367258,51209.87962164497,147.89580797238887,0.0,0.3157,0.12,0.6209,Kaplan Institute,McCormick Tribune Campus Center,2,14,served
4471,2,51525.82121784226,51259.87962164497,0.0,0.0,0.1814,0.0689,0.6116,McCormick Student Village,McCormick Tribune Campus Center,1,14,served
4535,4,51327.96147217844,51259.87962164497,0.0,0.0,0.2589,0.0984,0.6112,Paul Galvin Library,Chemistry Research Building,3,14,served
4555,5,51452.637529045955,51259.87962164497,0.0,0.0,0.1364,0.0518,0.6174,Paul Galvin Library,Main Building,3,14,served
4470,0,51232.68026308079,51309.87962164497,77.19935856418306,0.0,0.1814,0.0689,0.6203,McCormick Student Village,McCormick Tribune Campus Center,5,14,served
4530,2,51350.76739555564,51309.87962164497,0.0,0.0,0.0715,0.0272,0.6113,McCormick Tribune Campus Center,The Commons,8,14,served
3621,3,50078.73846868907,51309.87962164497,1231.1411529558973,0.0,0.4257,0.1618,0.6122,Arthur S. Keating Sports Center,The Commons,7,13,served
4300,4,51151.39018965455,51309.87962164497,158.4894319904197,0.0,0.2279,0.0866,0.6104,Chemistry Research Building,S.R. Crown Hall,6,14,served
3824,5,50295.99284273562,51309.87962164497,1013.8867789093492,0.0,0.2688,0.1021,0.6165,Main Building,S.R. Crown Hall,4,13,served
4357,6,51374.98450061524,51309.87962164497,0.0,0.0,0.1368,0.052,0.6174,Grover M. Herman Hall,Perlstein Hall,4,14,served
4448,7,51216.29217482822,51309.87962164497,93.58744681675307,0.0,0.2688,0.1021,0.615,Main Building,S.R. Crown Hall,4,14,served
4549,8,51340.69290566094,51309.87962164497,0.0,0.0,0.4606,0.175,0.6165,Paul Galvin Library,Kaplan Institute,6,14,served
4497,9,51426.23197033237,51309.87962164497,0.0,0.0,0.2913,0.1107,0.62,McCormick Tribune Campus Center,Farr Hall,5,14,served
4523,0,51411.542188618165,51359.87962164497,0.0,0.0,0.3705,0.1408,0.6191,McCormick Tribune Campus Center,Pritzker Science Center,1,14,served
4711,1,51292.390730342624,51359.87962164497,67.48889130234602,0.1079,0.3806,0.1856,0.615,S.R. Crown Hall,McCormick Tribune Campus Center,5,14,served
4752,2,51370.44995436964,51359.87962164497,0.0,0.0,0.1611,0.0612,0.6108,The Commons,McCormick Student Village,3,14,served
4691,4,50562.07253804558,51359.87962164497,797.8070835993931,0.0,0.4095,0.1556,0.6091,S.R. Crown Hall,Farr Hall,8,14,served
4700,5,51340.044486483086,51359.87962164497,19.835135161883954,0.0,0.2688,0.1021,0.6157,S.R. Crown Hall,Main Building,5,14,served
4610,6,51544.08403436403,51359.87962164497,0.0,0.0,0.1371,0.0521,0.617,Perlstein Hall,McCormick Tribune Campus Center,5,14,served
4692,7,50968.41213998901,51359.87962164497,391.46748165596364,0.0,0.4095,0.1556,0.6137,S.R. Crown Hall,Farr Hall,2,14,served
4455,2,51397.935068365,51409.87962164497,11.944553279972752,0.0,0.3636,0.1382,0.6097,McCormick Student Village,Alpha Sigma Phi,3,14,served
4772,3,51555.25320230975,51409.87962164497,0.0,0.0,0.1915,0.0728,0.6116,The Commons,Perlstein Hall,2,14,served
4437,5,51158.45604186133,51409.87962164497,251.42357978363725,0.0,0.286,0.1087,0.6148,Main Building,Perlstein Hall,12,14,served
4489,6,51303.84888093713,51409.87962164497,106.0307407078435,0.0,0.3979,0.1512,0.6157,McCormick Tribune Campus Center,Alpha Sigma Phi,4,14,served
4394,8,51552.16027113696,51409.87962164497,0.0,0.0,0.2353,0.0894,0.6157,Kaplan Institute,Perlstein Hall,5,14,served
4331,9,50925.95130403141,51409.87962164497,483.92831761355774,0.0,0.531,0.2018,0.6183,Farr Hall,Grover M. Herman Hall,5,14,served
4672,0,51060.92785309599,51459.87962164497,398.95176854897727,0.0,0.3378,0.1284,0.618,Pritzker Science Center,The Commons,3,14,served
4734,1,51388.82613901745,51459.87962164497,71.05348262751795,0.055,0.2977,0.134,0.6138,The Commons,Cunningham Hall,5,14,served
4599,3,51342.35946382517,51459.87962164497,117.52015781980299,0.0,0.286,0.1087,0.6107,Perlstein Hall,Main Building,6,14,served
4239,4,51463.17126024428,51459.87962164497,0.0,0.1616,0.2854,0.1698,0.6077,Alpha Sigma Phi,S.R. Crown Hall,7,14,served
3688,7,50082.35438258412,51459.87962164497,1377.5252390608512,0.0,0.6065,0.2305,0.6117,Farr Hall,Kaplan Institute,5,13,served
4620,8,50760.5382961168,51459.87962164497,699.3413255281703,0.0,0.3552,0.135,0.6145,Perlstein Hall,Pritzker Science Center,3,14,served
3554,2,50080.44646690415,51509.87962164497,1429.433154740822,0.0,0.3979,0.1512,0.6084,Alpha Sigma Phi,McCormick Tribune Campus Center,3,13,served
4001,5,49901.17126853976,51509.87962164497,1608.7083531052122,0.0,0.3552,0.135,0.6136,Perlstein Hall,Pritzker Science Center,4,13,served
3553,6,49986.39704078921,51509.87962164497,1523.482580855758,0.0,0.3979,0.1512,0.6144,Alpha Sigma Phi,McCormick Tribune Campus Center,3,13,served
4360,9,51433.10937151667,51509.87962164497,76.77025012829836,0.0,0.3717,0.1412,0.6171,Grover M. Herman Hall,Rowe Village Middle,6,14,served
4758,0,51770.31992625397,51559.87962164497,0.0,0.0,0.0715,0.0272,0.6178,The Commons,McCormick Tribune Campus Center,5,14,served
4305,1,51783.50524677582,51559.87962164497,0.0,0.0,0.2485,0.0944,0.613,Cunningham Hall,Arthur S. Keating Sports Center,6,14,served
4432,3,51574.22319430738,51559.87962164497,0.0,0.0,0.1364,0.0518,0.6102,Main Building,Paul Galvin Library,4,14,served
4712,4,51799.228796376985,51559.87962164497,0.0,0.0,0.3806,0.1446,0.6064,S.R. Crown Hall,McCormick Tribune Campus Center,3,14,served
4664,8,51285.430490500265,51559.87962164497,274.44913114470546,0.0,0.3552,0.135,0.6134,Pritzker Science Center,Perlstein Hall,6,14,served
4490,0,51691.4614584577,51609.87962164497,0.0,0.0,0.3979,0.1512,0.6165,McCormick Tribune Campus Center,Alpha Sigma Phi,1,14,served
4261,1,51591.19298421732,51609.87962164497,18.686637427650567,0.0,0.2478,0.0942,0.6122,Arthur S. Keating Sports Center,Pritzker Science Center,4,14,served
4519,2,51830.79093812582,51609.87962164497,0.0,0.0,0.1371,0.0521,0.6079,McCormick Tribune Campus Center,Perlstein Hall,5,14,served
4536,3,51817.75621055136,51609.87962164497,0.0,0.0,0.2589,0.0984,0.6094,Paul Galvin Library,Chemistry Research Building,6,14,served
4052,5,50054.62459511943,51609.87962164497,1555.2550265255413,0.0,0.3552,0.135,0.6125,Pritzker Science Center,Perlstein Hall,4,13,served
4518,6,51748.87687461682,51609.87962164497,0.0,0.0,0.1371,0.0521,0.614,McCormick Tribune Campus Center,Perlstein Hall,4,14,served
4384,7,51811.080252015934,51609.87962164497,0.0,0.0,0.3157,0.12,0.6107,Kaplan Institute,McCormick Tribune Campus Center,5,14,served
4677,9,51636.76721988926,51609.87962164497,0.0,0.0,0.2713,0.1031,0.6162,Rowe Village Middle,Farr Hall,9,14,served
4051,1,49856.604307417576,51659.87962164497,1803.2753142273941,0.0,0.3552,0.135,0.6111,Pritzker Science Center,Perlstein Hall,3,13,served
4606,2,51764.50070631615,51659.87962164497,0.0,0.0,0.3166,0.1203,0.6069,Perlstein Hall,McCormick Student Village,6,14,served
4292,3,51692.70697413128,51659.87962164497,0.0,0.0,0.2589,0.0984,0.6086,Chemistry Research Building,Paul Galvin Library,3,14,served
4773,4,51821.63369402816,51659.87962164497,0.0,0.055,0.1915,0.0937,0.6056,The Commons,Perlstein Hall,3,14,served
4596,6,51676.38602239847,51659.87962164497,0.0,0.0,0.2353,0.0894,0.6132,Perlstein Hall,Kaplan Institute,7,14,served
4618,8,51669.39593925387,51659.87962164497,0.0,0.0,0.2906,0.1104,0.6125,Perlstein Hall,Paul Galvin Library,5,14,served
4328,9,51819.41777044163,51659.87962164497,0.0,0.0,0.4913,0.1867,0.6146,Farr Hall,Cunningham Hall,5,14,served
4235,0,51289.15613735472,51709.87962164497,420.72348429024714,0.0,0.4095,0.1556,0.6152,Alpha Sigma Phi,Paul Galvin Library,1,14,served
4550,3,51645.8631303893,51709.87962164497,64.01649125567201,0.0,0.4606,0.175,0.6071,Paul Galvin Library,Kaplan Institute,7,14,served
