time_sec,time_str,vehicle_id,status,lat,lon,location,soc,km_today,trips_served,event
33614.05590300903,09:20:14,9,en_route_pickup,41.835527,-87.624207,McCormick Student Village,0.8884,14.004,29,dispatched_to_Farr Hall
33614.386311972296,09:20:14,94,en_route_pickup,41.83793,-87.62738,Pritzker Science Center,0.9403,2.518,4,dispatched_to_Pritzker Science Center
33614.386311972296,09:20:14,94,en_route_dropoff,41.83793,-87.62738,Pritzker Science Center,0.9403,2.518,4,pickup_Pritzker Science Center_to_Chemistry Research Building
33618.52983732472,09:20:18,124,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.9328,3.899,7,dispatched_to_Rowe Village Middle
33619.42347441638,09:20:19,4,en_route_dropoff,41.83774,-87.623975,Cunningham Hall,0.8769,16.91,34,pickup_Cunningham Hall_to_Kaplan Institute
33619.985134416915,09:20:19,13,idle,41.835479,-87.627146,Perlstein Hall,0.8839,14.821,33,dropoff_Perlstein Hall
33621.132352578905,09:20:21,67,en_route_pickup,41.838985,-87.625566,Arthur S. Keating Sports Center,0.9265,5.25,11,dispatched_to_Cunningham Hall
33628.73668802,09:20:28,33,idle,41.835621,-87.625887,McCormick Tribune Campus Center,0.8915,12.93,24,dropoff_McCormick Tribune Campus Center
33628.8980192491,09:20:28,26,idle,41.838985,-87.625566,Arthur S. Keating Sports Center,0.935,3.347,6,dropoff_Arthur S. Keating Sports Center
33631.1078449652,09:20:31,83,idle,41.834344,-87.623795,Farr Hall,0.9442,1.089,2,dropoff_Farr Hall
33636.35011687018,09:20:36,21,en_route_pickup,41.835621,-87.625887,McCormick Tribune Campus Center,0.9009,11.281,23,dispatched_to_McCormick Tribune Campus Center
33636.35011687018,09:20:36,21,en_route_dropoff,41.835621,-87.625887,McCormick Tribune Campus Center,0.9009,11.281,23,pickup_McCormick Tribune Campus Center_to_Main Building
33637.21558934311,09:20:37,15,idle,41.83793,-87.62738,Pritzker Science Center,0.8757,16.294,31,dropoff_Pritzker Science Center
33640.221216218626,09:20:40,26,en_route_pickup,41.838985,-87.625566,Arthur S. Keating Sports Center,0.935,3.347,6,dispatched_to_Arthur S. Keating Sports Center
33640.221216218626,09:20:40,26,en_route_dropoff,41.838985,-87.625566,Arthur S. Keating Sports Center,0.935,3.347,6,pickup_Arthur S. Keating Sports Center_to_Paul Galvin Library
33641.656639005516,09:20:41,124,en_route_dropoff,41.833712,-87.626167,Rowe Village Middle,0.9322,4.039,7,pickup_Rowe Village Middle_to_Paul Galvin Library
33647.21301116897,09:20:47,56,idle,41.835527,-87.624207,McCormick Student Village,0.9316,4.756,7,dropoff_McCormick Student Village
33647.99609756366,09:20:47,9,en_route_dropoff,41.834344,-87.623795,Farr Hall,0.8876,14.181,29,pickup_Farr Hall_to_Pritzker Science Center
33650.2334984236,09:20:50,3,idle,41.834344,-87.623795,Farr Hall,0.8614,19.695,39,dropoff_Farr Hall
33655.67632567192,09:20:55,2,idle,41.836861,-87.6283,Kaplan Institute,0.8386,25.388,50,dropoff_Kaplan Institute
33658.14665630917,09:20:58,33,en_route_pickup,41.835621,-87.625887,McCormick Tribune Campus Center,0.8915,12.93,24,dispatched_to_McCormick Tribune Campus Center
33658.14665630917,09:20:58,33,en_route_dropoff,41.835621,-87.625887,McCormick Tribune Campus Center,0.8915,12.93,24,pickup_McCormick Tribune Campus Center_to_Cunningham Hall
33659.45711607485,09:20:59,14,idle,41.838985,-87.625566,Arthur S. Keating Sports Center,0.9041,10.342,21,dropoff_Arthur S. Keating Sports Center
33659.58086432534,09:20:59,17,en_route_dropoff,41.83774,-87.623975,Cunningham Hall,0.9061,10.089,20,pickup_Cunningham Hall_to_Chemistry Research Building
33662.03942751319,09:21:02,44,idle,41.836861,-87.6283,Kaplan Institute,0.9139,8.883,17,dropoff_Kaplan Institute
33664.30888268563,09:21:04,28,idle,41.83793,-87.62738,Pritzker Science Center,0.9344,3.536,6,dropoff_Pritzker Science Center
33665.19002449446,09:21:05,5,en_route_pickup,41.835479,-87.627146,Perlstein Hall,0.881,16.102,33,dispatched_to_McCormick Tribune Campus Center
33668.70258193782,09:21:08,1,idle,41.83793,-87.62738,Pritzker Science Center,0.8507,23.031,44,dropoff_Pritzker Science Center
33671.79842273485,09:21:11,67,en_route_dropoff,41.83774,-87.623975,Cunningham Hall,0.9254,5.498,11,pickup_Cunningham Hall_to_Kaplan Institute
33674.06097452469,09:21:14,30,en_route_pickup,41.835527,-87.624207,McCormick Student Village,0.9343,3.637,7,dispatched_to_McCormick Student Village
33674.06097452469,09:21:14,30,en_route_dropoff,41.835527,-87.624207,McCormick Student Village,0.9343,3.637,7,pickup_McCormick Student Village_to_Paul Galvin Library
33684.75468040272,09:21:24,124,idle,41.833675,-87.628336,Paul Galvin Library,0.9307,4.273,8,dropoff_Paul Galvin Library
33687.875386763415,09:21:27,12,idle,41.83793,-87.62738,Pritzker Science Center,0.9103,9.242,18,dropoff_Pritzker Science Center
33688.97084746509,09:21:28,8,idle,41.836861,-87.6283,Kaplan Institute,0.8784,16.159,29,dropoff_Kaplan Institute
33694.00209425606,09:21:34,56,en_route_pickup,41.835527,-87.624207,McCormick Student Village,0.9316,4.756,7,dispatched_to_McCormick Student Village
33694.00209425606,09:21:34,56,en_route_dropoff,41.835527,-87.624207,McCormick Student Village,0.9316,4.756,7,pickup_McCormick Student Village_to_Perlstein Hall
33695.05570039894,09:21:35,11,idle,41.833199,-87.627273,S.R. Crown Hall,0.877,15.679,30,dropoff_S.R. Crown Hall
33697.91850426593,09:21:37,34,en_route_pickup,41.834303,-87.629281,Main Building,0.9457,0.824,2,dispatched_to_Main Building
33697.91850426593,09:21:37,34,en_route_dropoff,41.834303,-87.629281,Main Building,0.9457,0.824,2,pickup_Main Building_to_S.R. Crown Hall
33703.00275038116,09:21:43,5,en_route_dropoff,41.835621,-87.625887,McCormick Tribune Campus Center,0.8803,16.239,33,pickup_McCormick Tribune Campus Center_to_Pritzker Science Center
33703.84352720933,09:21:43,3,en_route_pickup,41.834344,-87.623795,Farr Hall,0.8614,19.695,39,dispatched_to_McCormick Student Village
33707.27732493406,09:21:47,83,en_route_pickup,41.834344,-87.623795,Farr Hall,0.9442,1.089,2,dispatched_to_Farr Hall
33707.27732493406,09:21:47,83,en_route_dropoff,41.834344,-87.623795,Farr Hall,0.9442,1.089,2,pickup_Farr Hall_to_Perlstein Hall
33710.95014877658,09:21:50,6,en_route_pickup,41.835479,-87.627146,Perlstein Hall,0.8651,18.956,37,dispatched_to_McCormick Student Village
33715.62534475179,09:21:55,13,en_route_pickup,41.835479,-87.627146,Perlstein Hall,0.8839,14.821,33,dispatched_to_Grover M. Herman Hall
33716.27795290541,09:21:56,33,idle,41.83774,-87.623975,Cunningham Hall,0.8894,13.299,25,dropoff_Cunningham Hall
33727.23872585692,09:22:07,11,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.877,15.679,30,dispatched_to_Rowe Village Middle
33730.08734387899,09:22:10,21,idle,41.834303,-87.629281,Main Building,0.8993,11.693,24,dropoff_Main Building
33735.206930762884,09:22:15,3,en_route_dropoff,41.835527,-87.624207,McCormick Student Village,0.8606,19.871,39,pickup_McCormick Student Village_to_Pritzker Science Center
33737.2680216041,09:22:17,14,en_route_pickup,41.838985,-87.625566,Arthur S. Keating Sports Center,0.9041,10.342,21,dispatched_to_Arthur S. Keating Sports Center
33737.2680216041,09:22:17,14,en_route_dropoff,41.838985,-87.625566,Arthur S. Keating Sports Center,0.9041,10.342,21,pickup_Arthur S. Keating Sports Center_to_S.R. Crown Hall
33741.76018307104,09:22:21,34,idle,41.833199,-87.627273,S.R. Crown Hall,0.9443,1.093,3,dropoff_S.R. Crown Hall
33744.83862974069,09:22:24,33,en_route_pickup,41.83774,-87.623975,Cunningham Hall,0.8894,13.299,25,dispatched_to_Cunningham Hall
33744.83862974069,09:22:24,33,en_route_dropoff,41.83774,-87.623975,Cunningham Hall,0.8894,13.299,25,pickup_Cunningham Hall_to_Chemistry Research Building
33746.49343216769,09:22:26,13,en_route_dropoff,41.835681,-87.628387,Grover M. Herman Hall,0.8832,14.958,33,pickup_Grover M. Herman Hall_to_S.R. Crown Hall
33749.252279574976,09:22:29,56,idle,41.835479,-87.627146,Perlstein Hall,0.9304,5.073,8,dropoff_Perlstein Hall
33749.46818206849,09:22:29,56,en_route_pickup,41.835479,-87.627146,Perlstein Hall,0.9304,5.073,8,dispatched_to_The Commons
33750.14651366475,09:22:30,34,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.9443,1.093,3,dispatched_to_Rowe Village Middle
33750.74044642128,09:22:30,4,idle,41.836861,-87.6283,Kaplan Institute,0.8747,17.393,35,dropoff_Kaplan Institute
33752.43662394855,09:22:32,11,en_route_dropoff,41.833712,-87.626167,Rowe Village Middle,0.8764,15.819,30,pickup_Rowe Village Middle_to_S.R. Crown Hall
33753.378151451856,09:22:33,23,en_route_pickup,41.833032,-87.624633,Alpha Sigma Phi,0.9362,3.132,8,dispatched_to_Farr Hall
33754.99513584411,09:22:34,86,en_route_pickup,41.835479,-87.627146,Perlstein Hall,0.9491,0.235,1,dispatched_to_Farr Hall
33763.14402410309,09:22:43,94,idle,41.831886,-87.628445,Chemistry Research Building,0.9369,3.399,5,dropoff_Chemistry Research Building
33763.42217446369,09:22:43,5,idle,41.83793,-87.62738,Pritzker Science Center,0.8788,16.61,34,dropoff_Pritzker Science Center
33764.389070653495,09:22:44,26,idle,41.833675,-87.628336,Paul Galvin Library,0.9318,4.17,7,dropoff_Paul Galvin Library
33764.84162790226,09:22:44,9,idle,41.83793,-87.62738,Pritzker Science Center,0.8848,14.827,30,dropoff_Pritzker Science Center
33768.54051104761,09:22:48,26,en_route_pickup,41.833675,-87.628336,Paul Galvin Library,0.9318,4.17,7,dispatched_to_Farr Hall
33768.70199271064,09:22:48,124,en_route_pickup,41.833675,-87.628336,Paul Galvin Library,0.9307,4.273,8,dispatched_to_Farr Hall
33773.55250827976,09:22:53,67,idle,41.836861,-87.6283,Kaplan Institute,0.923,5.981,12,dropoff_Kaplan Institute
33776.23236213769,09:22:56,11,idle,41.833199,-87.627273,S.R. Crown Hall,0.8758,15.96,31,dropoff_S.R. Crown Hall
33778.96489021997,09:22:58,56,en_route_dropoff,41.83604,-87.625535,The Commons,0.9296,5.265,8,pickup_The Commons_to_McCormick Tribune Campus Center
33779.00265036646,09:22:59,6,en_route_dropoff,41.835527,-87.624207,McCormick Student Village,0.8637,19.273,37,pickup_McCormick Student Village_to_Farr Hall
33784.343253680476,09:23:04,34,en_route_dropoff,41.833712,-87.626167,Rowe Village Middle,0.9437,1.233,3,pickup_Rowe Village Middle_to_McCormick Tribune Campus Center
33788.580165939675,09:23:08,2,en_route_pickup,41.836861,-87.6283,Kaplan Institute,0.8386,25.388,50,dispatched_to_McCormick Tribune Campus Center
33788.6363804394,09:23:08,1,en_route_pickup,41.83793,-87.62738,Pritzker Science Center,0.8507,23.031,44,dispatched_to_Pritzker Science Center
33788.6363804394,09:23:08,1,en_route_dropoff,41.83793,-87.62738,Pritzker Science Center,0.8507,23.031,44,pickup_Pritzker Science Center_to_S.R. Crown Hall
33789.31245847181,09:23:09,56,idle,41.835621,-87.625887,McCormick Tribune Campus Center,0.929,5.336,9,dropoff_McCormick Tribune Campus Center
33793.09070363401,09:23:13,83,idle,41.835479,-87.627146,Perlstein Hall,0.942,1.486,3,dropoff_Perlstein Hall
33793.484739224616,09:23:13,30,idle,41.833675,-87.628336,Paul Galvin Library,0.9316,4.156,8,dropoff_Paul Galvin Library
33798.712132821754,09:23:18,0,en_route_pickup,41.831886,-87.628445,Chemistry Research Building,0.856,20.965,40,dispatched_to_Chemistry Research Building
33798.712132821754,09:23:18,0,en_route_dropoff,41.831886,-87.628445,Chemistry Research Building,0.856,20.965,40,pickup_Chemistry Research Building_to_Kaplan Institute
33799.72148073917,09:23:19,17,idle,41.831886,-87.628445,Chemistry Research Building,0.9012,11.062,21,dropoff_Chemistry Research Building
33801.63340341888,09:23:21,23,en_route_dropoff,41.834344,-87.623795,Farr Hall,0.9352,3.342,8,pickup_Farr Hall_to_Grover M. Herman Hall
33803.46159245741,09:23:23,3,idle,41.83793,-87.62738,Pritzker Science Center,0.8581,20.359,40,dropoff_Pritzker Science Center
33807.02572433256,09:23:27,6,idle,41.834344,-87.623795,Farr Hall,0.8628,19.45,38,dropoff_Farr Hall
33812.37189330395,09:23:32,13,idle,41.833199,-87.627273,S.R. Crown Hall,0.8815,15.336,34,dropoff_S.R. Crown Hall
33813.84641120722,09:23:33,3,en_route_pickup,41.83793,-87.62738,Pritzker Science Center,0.8581,20.359,40,dispatched_to_Cunningham Hall
33817.23426200048,09:23:37,56,en_route_pickup,41.835621,-87.625887,McCormick Tribune Campus Center,0.929,5.336,9,dispatched_to_The Commons
33819.69094845317,09:23:39,86,en_route_dropoff,41.834344,-87.623795,Farr Hall,0.9475,0.632,1,pickup_Farr Hall_to_S.R. Crown Hall
33822.2747713975,09:23:42,30,en_route_pickup,41.833675,-87.628336,Paul Galvin Library,0.9316,4.156,8,dispatched_to_Paul Galvin Library
33822.2747713975,09:23:42,30,en_route_dropoff,41.833675,-87.628336,Paul Galvin Library,0.9316,4.156,8,pickup_Paul Galvin Library_to_McCormick Student Village
33829.45199074782,09:23:49,56,en_route_dropoff,41.83604,-87.625535,The Commons,0.9287,5.408,9,pickup_The Commons_to_McCormick Tribune Campus Center
33829.8121898907,09:23:49,34,idle,41.835621,-87.625887,McCormick Tribune Campus Center,0.9421,1.511,4,dropoff_McCormick Tribune Campus Center
33830.95677272146,09:23:50,4,en_route_pickup,41.836861,-87.6283,Kaplan Institute,0.8747,17.393,35,dispatched_to_Kaplan Institute
33830.95677272146,09:23:50,4,en_route_dropoff,41.836861,-87.6283,Kaplan Institute,0.8747,17.393,35,pickup_Kaplan Institute_to_Main Building
33831.330729518326,09:23:51,8,en_route_pickup,41.836861,-87.6283,Kaplan Institute,0.8784,16.159,29,dispatched_to_Kaplan Institute
33831.330729518326,09:23:51,8,en_route_dropoff,41.836861,-87.6283,Kaplan Institute,0.8784,16.159,29,pickup_Kaplan Institute_to_S.R. Crown Hall
33837.74663292024,09:23:57,2,en_route_dropoff,41.835621,-87.625887,McCormick Tribune Campus Center,0.8374,25.703,50,pickup_McCormick Tribune Campus Center_to_Pritzker Science Center
33840.95663020836,09:24:00,56,idle,41.835621,-87.625887,McCormick Tribune Campus Center,0.9282,5.479,10,dropoff_McCormick Tribune Campus Center
33843.24980128485,09:24:03,34,en_route_pickup,41.835621,-87.625887,McCormick Tribune Campus Center,0.9421,1.511,4,dispatched_to_McCormick Tribune Campus Center
33843.24980128485,09:24:03,34,en_route_dropoff,41.835621,-87.625887,McCormick Tribune Campus Center,0.9421,1.511,4,pickup_McCormick Tribune Campus Center_to_Main Building
33845.196777336016,09:24:05,6,en_route_pickup,41.834344,-87.623795,Farr Hall,0.8628,19.45,38,dispatched_to_McCormick Student Village
33847.02692861479,09:24:07,7,en_route_pickup,41.831886,-87.628445,Chemistry Research Building,0.8589,21.062,38,dispatched_to_Chemistry Research Building
33847.02692861479,09:24:07,7,en_route_dropoff,41.831886,-87.628445,Chemistry Research Building,0.8589,21.062,38,pickup_Chemistry Research Building_to_Perlstein Hall
33849.836531521076,09:24:09,56,en_route_pickup,41.835621,-87.625887,McCormick Tribune Campus Center,0.9282,5.479,10,dispatched_to_McCormick Tribune Campus Center
33849.836531521076,09:24:09,56,en_route_dropoff,41.835621,-87.625887,McCormick Tribune Campus Center,0.9282,5.479,10,pickup_McCormick Tribune Campus Center_to_Main Building
33850.402484243874,09:24:10,21,en_route_pickup,41.834303,-87.629281,Main Building,0.8993,11.693,24,dispatched_to_Main Building
33850.402484243874,09:24:10,21,en_route_dropoff,41.834303,-87.629281,Main Building,0.8993,11.693,24,pickup_Main Building_to_Kaplan Institute
33850.404111780175,09:24:10,5,en_route_pickup,41.83793,-87.62738,Pritzker Science Center,0.8788,16.61,34,dispatched_to_Arthur S. Keating Sports Center
33850.70208044422,09:24:10,83,en_route_pickup,41.835479,-87.627146,Perlstein Hall,0.942,1.486,3,dispatched_to_McCormick Tribune Campus Center
33852.18049286121,09:24:12,26,en_route_dropoff,41.834344,-87.623795,Farr Hall,0.9299,4.669,7,pickup_Farr Hall_to_Pritzker Science Center
33853.719618890995,09:24:13,10,en_route_pickup,41.831886,-87.628445,Chemistry Research Building,0.8756,16.856,31,dispatched_to_Chemistry Research Building
33853.719618890995,09:24:13,10,en_route_dropoff,41.831886,-87.628445,Chemistry Research Building,0.8756,16.856,31,pickup_Chemistry Research Building_to_Kaplan Institute
33855.34577423455,09:24:15,44,en_route_pickup,41.836861,-87.6283,Kaplan Institute,0.9139,8.883,17,dispatched_to_The Commons
33863.0103079981,09:24:23,14,idle,41.833199,-87.627273,S.R. Crown Hall,0.8997,11.198,22,dropoff_S.R. Crown Hall
33863.04489092403,09:24:23,124,en_route_dropoff,41.834344,-87.623795,Farr Hall,0.9287,4.771,8,pickup_Farr Hall_to_McCormick Student Village
33872.917636503444,09:24:32,11,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.8758,15.96,31,dispatched_to_McCormick Student Village
33873.641715176615,09:24:33,67,en_route_pickup,41.836861,-87.6283,Kaplan Institute,0.923,5.981,12,dispatched_to_Grover M. Herman Hall
33875.95154832924,09:24:35,83,en_route_dropoff,41.835621,-87.625887,McCormick Tribune Campus Center,0.9414,1.623,3,pickup_McCormick Tribune Campus Center_to_Rowe Village Middle
33877.77521234883,09:24:37,13,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.8815,15.336,34,dispatched_to_Paul Galvin Library
33881.07935433768,09:24:41,16,en_route_pickup,41.831886,-87.628445,Chemistry Research Building,0.9048,10.051,15,dispatched_to_Chemistry Research Building
33881.07935433768,09:24:41,16,en_route_dropoff,41.831886,-87.628445,Chemistry Research Building,0.9048,10.051,15,pickup_Chemistry Research Building_to_McCormick Tribune Campus Center
33886.06012986164,09:24:46,6,en_route_dropoff,41.835527,-87.624207,McCormick Student Village,0.862,19.626,38,pickup_McCormick Student Village_to_S.R. Crown Hall
33887.52492339645,09:24:47,5,en_route_dropoff,41.838985,-87.625566,Arthur S. Keating Sports Center,0.8779,16.858,34,pickup_Arthur S. Keating Sports Center_to_Perlstein Hall
33893.45019625618,09:24:53,30,idle,41.835527,-87.624207,McCormick Student Village,0.9298,4.675,9,dropoff_McCormick Student Village
33893.61269476452,09:24:53,33,idle,41.831886,-87.628445,Chemistry Research Building,0.8849,14.273,26,dropoff_Chemistry Research Building
33894.783187136454,09:24:54,23,idle,41.835681,-87.628387,Grover M. Herman Hall,0.9328,3.873,9,dropoff_Grover M. Herman Hall
33895.31538030978,09:24:55,3,en_route_dropoff,41.83774,-87.623975,Cunningham Hall,0.8564,20.726,40,pickup_Cunningham Hall_to_McCormick Tribune Campus Center
33895.658155473706,09:24:55,2,idle,41.83793,-87.62738,Pritzker Science Center,0.8358,26.074,51,dropoff_Pritzker Science Center
33895.66887832536,09:24:55,124,idle,41.835527,-87.624207,McCormick Student Village,0.9279,4.948,9,dropoff_McCormick Student Village
33898.99878293334,09:24:58,86,idle,41.833199,-87.627273,S.R. Crown Hall,0.9455,1.041,2,dropoff_S.R. Crown Hall
33899.769442179204,09:24:59,67,en_route_dropoff,41.835681,-87.628387,Grover M. Herman Hall,0.9223,6.152,12,pickup_Grover M. Herman Hall_to_Perlstein Hall
33901.32433655873,09:25:01,13,en_route_dropoff,41.833675,-87.628336,Paul Galvin Library,0.8809,15.469,34,pickup_Paul Galvin Library_to_Chemistry Research Building
33903.81409588365,09:25:03,56,idle,41.834303,-87.629281,Main Building,0.9265,5.891,11,dropoff_Main Building
33904.28227147967,09:25:04,23,en_route_pickup,41.835681,-87.628387,Grover M. Herman Hall,0.9328,3.873,9,dispatched_to_Perlstein Hall
33909.12002617464,09:25:09,14,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.8997,11.198,22,dispatched_to_S.R. Crown Hall
33909.12002617464,09:25:09,14,en_route_dropoff,41.833199,-87.627273,S.R. Crown Hall,0.8997,11.198,22,pickup_S.R. Crown Hall_to_Perlstein Hall
33910.82025176616,09:25:10,30,en_route_pickup,41.835527,-87.624207,McCormick Student Village,0.9298,4.675,9,dispatched_to_McCormick Tribune Campus Center
33914.375935106174,09:25:14,83,idle,41.833712,-87.626167,Rowe Village Middle,0.94,1.9,4,dropoff_Rowe Village Middle
33919.41622957527,09:25:19,21,idle,41.836861,-87.6283,Kaplan Institute,0.8976,12.078,25,dropoff_Kaplan Institute
33921.97265338278,09:25:21,1,idle,41.833199,-87.627273,S.R. Crown Hall,0.8491,23.715,45,dropoff_S.R. Crown Hall
33922.85200647035,09:25:22,124,en_route_pickup,41.835527,-87.624207,McCormick Student Village,0.9279,4.948,9,dispatched_to_The Commons
33924.68252054807,09:25:24,4,idle,41.834303,-87.629281,Main Building,0.8729,17.778,36,dropoff_Main Building
33926.24224606774,09:25:26,4,en_route_pickup,41.834303,-87.629281,Main Building,0.8729,17.778,36,dispatched_to_Main Building
33926.24224606774,09:25:26,4,en_route_dropoff,41.834303,-87.629281,Main Building,0.8729,17.778,36,pickup_Main Building_to_S.R. Crown Hall
33926.602340788806,09:25:26,44,en_route_dropoff,41.83604,-87.625535,The Commons,0.9125,9.204,17,pickup_The Commons_to_McCormick Tribune Campus Center
33927.78075536372,09:25:27,23,en_route_dropoff,41.835479,-87.627146,Perlstein Hall,0.9322,4.01,9,pickup_Perlstein Hall_to_The Commons
33928.926875651734,09:25:28,67,idle,41.835479,-87.627146,Perlstein Hall,0.9215,6.289,13,dropoff_Perlstein Hall
33929.36278344223,09:25:29,34,idle,41.834303,-87.629281,Main Building,0.9402,1.923,5,dropoff_Main Building
33935.0618033711,09:25:35,2,en_route_pickup,41.83793,-87.62738,Pritzker Science Center,0.8358,26.074,51,dispatched_to_Arthur S. Keating Sports Center
33938.79091508361,09:25:38,21,en_route_pickup,41.836861,-87.6283,Kaplan Institute,0.8976,12.078,25,dispatched_to_Kaplan Institute
33938.79091508361,09:25:38,21,en_route_dropoff,41.836861,-87.6283,Kaplan Institute,0.8976,12.078,25,pickup_Kaplan Institute_to_The Commons
33940.33025347077,09:25:40,34,en_route_pickup,41.834303,-87.629281,Main Building,0.9402,1.923,5,dispatched_to_Main Building
33940.33025347077,09:25:40,34,en_route_dropoff,41.834303,-87.629281,Main Building,0.9402,1.923,5,pickup_Main Building_to_McCormick Tribune Campus Center
33940.390567086186,09:25:40,44,idle,41.835621,-87.625887,McCormick Tribune Campus Center,0.9121,9.275,18,dropoff_McCormick Tribune Campus Center
33943.126781035724,09:25:43,30,en_route_dropoff,41.835621,-87.625887,McCormick Tribune Campus Center,0.9291,4.856,9,pickup_McCormick Tribune Campus Center_to_Cunningham Hall
33945.90763266811,09:25:45,44,en_route_pickup,41.835621,-87.625887,McCormick Tribune Campus Center,0.9121,9.275,18,dispatched_to_McCormick Student Village
33946.37684467443,09:25:46,67,en_route_pickup,41.835479,-87.627146,Perlstein Hall,0.9215,6.289,13,dispatched_to_Perlstein Hall
33946.37684467443,09:25:46,67,en_route_dropoff,41.835479,-87.627146,Perlstein Hall,0.9215,6.289,13,pickup_Perlstein Hall_to_McCormick Tribune Campus Center
33947.0833718724,09:25:47,83,en_route_pickup,41.833712,-87.626167,Rowe Village Middle,0.94,1.9,4,dispatched_to_McCormick Student Village
33950.46954230077,09:25:50,13,idle,41.831886,-87.628445,Chemistry Research Building,0.8797,15.728,35,dropoff_Chemistry Research Building
33950.579837788835,09:25:50,88,en_route_pickup,41.836861,-87.6283,Kaplan Institute,0.9325,4.222,8,dispatched_to_The Commons
33950.81253295222,09:25:50,7,idle,41.835479,-87.627146,Perlstein Hall,0.857,21.6,39,dropoff_Perlstein Hall
33952.915642996806,09:25:52,7,en_route_pickup,41.835479,-87.627146,Perlstein Hall,0.857,21.6,39,dispatched_to_The Commons
33953.87012195256,09:25:53,124,en_route_dropoff,41.83604,-87.625535,The Commons,0.9272,5.109,9,pickup_The Commons_to_Pritzker Science Center
33954.1807860958,09:25:54,1,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.8491,23.715,45,dispatched_to_Paul Galvin Library
33956.01747176775,09:25:56,86,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.9455,1.041,2,dispatched_to_McCormick Student Village
33956.14692893504,09:25:56,0,idle,41.836861,-87.6283,Kaplan Institute,0.8527,21.685,41,dropoff_Kaplan Institute
33957.51293017453,09:25:57,9,en_route_pickup,41.83793,-87.62738,Pritzker Science Center,0.8848,14.827,30,dispatched_to_Pritzker Science Center
33957.51293017453,09:25:57,9,en_route_dropoff,41.83793,-87.62738,Pritzker Science Center,0.8848,14.827,30,pickup_Pritzker Science Center_to_Perlstein Hall
33960.27790833317,09:26:00,26,idle,41.83793,-87.62738,Pritzker Science Center,0.9274,5.315,8,dropoff_Pritzker Science Center
33961.51182550617,09:26:01,8,idle,41.833199,-87.627273,S.R. Crown Hall,0.876,16.699,30,dropoff_S.R. Crown Hall
33961.56622342701,09:26:01,23,idle,41.83604,-87.625535,The Commons,0.9313,4.202,10,dropoff_The Commons
33963.27999988832,09:26:03,14,idle,41.835479,-87.627146,Perlstein Hall,0.8986,11.528,23,dropoff_Perlstein Hall
33963.78182132022,09:26:03,6,idle,41.833199,-87.627273,S.R. Crown Hall,0.8602,20.098,39,dropoff_S.R. Crown Hall
33963.91249722599,09:26:03,12,en_route_pickup,41.83793,-87.62738,Pritzker Science Center,0.9103,9.242,18,dispatched_to_Pritzker Science Center
33963.91249722599,09:26:03,12,en_route_dropoff,41.83793,-87.62738,Pritzker Science Center,0.9103,9.242,18,pickup_Pritzker Science Center_to_Main Building
33965.943045013664,09:26:05,6,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.8602,20.098,39,dispatched_to_Rowe Village Middle
33967.749906998266,09:26:07,3,idle,41.835621,-87.625887,McCormick Tribune Campus Center,0.8548,21.096,41,dropoff_McCormick Tribune Campus Center
33971.16064129718,09:26:11,67,idle,41.835621,-87.625887,McCormick Tribune Campus Center,0.921,6.426,14,dropoff_McCormick Tribune Campus Center
33971.214235763204,09:26:11,8,en_route_pickup,41.833199,-87.627273,S.R. Crown Hall,0.876,16.699,30,dispatched_to_S.R. Crown Hall
33971.214235763204,09:26:11,8,en_route_dropoff,41.833199,-87.627273,S.R. Crown Hall,0.876,16.699,30,pickup_S.R. Crown Hall_to_Chemistry Research Building
33973.73853581106,09:26:13,2,en_route_dropoff,41.838985,-87.625566,Arthur S. Keating Sports Center,0.8349,26.322,51,pickup_Arthur S. Keating Sports Center_to_McCormick Tribune Campus Center
33975.351877513654,09:26:15,23,en_route_pickup,41.83604,-87.625535,The Commons,0.9313,4.202,10,dispatched_to_The Commons
33975.351877513654,09:26:15,23,en_route_dropoff,41.83604,-87.625535,The Commons,0.9313,4.202,10,pickup_The Commons_to_McCormick Student Village
33977.60639465671,09:26:17,44,en_route_dropoff,41.835527,-87.624207,McCormick Student Village,0.9114,9.457,18,pickup_McCormick Student Village_to_S.R. Crown Hall
33978.11874357298,09:26:18,1,en_route_dropoff,41.833675,-87.628336,Paul Galvin Library,0.8485,23.849,45,pickup_Paul Galvin Library_to_Kaplan Institute
33979.54399434587,09:26:19,13,en_route_pickup,41.831886,-87.628445,Chemistry Research Building,0.8797,15.728,35,dispatched_to_S.R. Crown Hall
33980.9123746003,09:26:20,4,idle,41.833199,-87.627273,S.R. Crown Hall,0.8718,18.046,37,dropoff_S.R. Crown Hall
33984.84903441017,09:26:24,5,idle,41.835479,-87.627146,Perlstein Hall,0.8746,17.392,35,dropoff_Perlstein Hall
