trip_id,vehicle_id,request_time,dispatch_time,wait_time_sec,deadhead_km,trip_km,energy_kWh,soc_after,origin,destination,n_passengers,hour,status
1556,8,33388.46170444655,35309.87962164497,1921.4179171984215,0.2772,0.3433,0.2358,0.7987,Rowe Village Middle,The Commons,9,9,served
1066,2,33561.661345480155,35359.87962164497,1798.2182761648146,0.3636,0.4828,0.3216,0.7979,Cunningham Hall,Kaplan Institute,3,9,served
1544,1,33563.483225394455,35359.87962164497,1796.396396250515,0.2662,0.6236,0.3381,0.7946,Rowe Village Middle,Pritzker Science Center,2,9,served
1467,0,33564.879374542244,35359.87962164497,1795.0002471027256,0.1412,0.2478,0.1478,0.8011,Pritzker Science Center,Arthur S. Keating Sports Center,6,9,served
1238,3,33564.99408996265,35359.87962164497,1794.8855316823174,0.0,0.5629,0.2139,0.7967,Main Building,Pritzker Science Center,3,9,served
1584,9,33565.85867068504,35409.87962164497,1844.02095095993,0.521,0.4257,0.3598,0.7973,The Commons,Arthur S. Keating Sports Center,4,9,served
1173,8,33595.466006965755,35459.87962164497,1864.4136146792152,0.2396,0.3427,0.2213,0.7969,Grover M. Herman Hall,Pritzker Science Center,4,9,served
1057,0,33598.82747898808,35459.87962164497,1861.0521426568885,0.1911,0.9736,0.4426,0.7973,Cunningham Hall,Chemistry Research Building,3,9,served
1362,7,33610.92736278135,35459.87962164497,1848.9522588636173,0.1396,0.3157,0.173,0.7934,McCormick Tribune Campus Center,Kaplan Institute,1,9,served
1141,4,33614.05590300903,35459.87962164497,1845.8237186359402,0.315,0.6464,0.3653,0.7925,Farr Hall,Pritzker Science Center,5,9,served
1469,3,33614.386311972296,35509.87962164497,1895.4933096726745,0.0,0.8812,0.3349,0.7939,Pritzker Science Center,Chemistry Research Building,3,9,served
1540,5,33618.52983732472,35509.87962164497,1891.3497843202495,0.4833,0.2337,0.2725,0.7926,Rowe Village Middle,Paul Galvin Library,4,9,served
1067,1,33621.132352578905,35559.87962164497,1938.7472690660652,0.2829,0.4828,0.291,0.7921,Cunningham Hall,Kaplan Institute,7,9,served
1365,2,33636.35011687018,35559.87962164497,1923.5295047747932,0.2428,0.4122,0.2489,0.7958,McCormick Tribune Campus Center,Main Building,7,9,served
1020,6,33640.221216218626,35559.87962164497,1919.658405426344,0.1906,0.8235,0.3854,0.7926,Arthur S. Keating Sports Center,Paul Galvin Library,4,9,served
1352,7,33658.14665630917,35559.87962164497,1901.7329653358029,0.2428,0.3691,0.2325,0.7914,McCormick Tribune Campus Center,Cunningham Hall,6,9,served
1380,8,33665.19002449446,35609.87962164497,1944.6895971505073,0.285,0.3705,0.2491,0.7948,McCormick Tribune Campus Center,Pritzker Science Center,3,9,served
1303,9,33674.06097452469,35609.87962164497,1935.818647120279,0.4007,0.5191,0.3495,0.7943,McCormick Student Village,Paul Galvin Library,5,9,served
1258,4,33872.917636503444,35659.87962164497,1786.9619851415264,0.3748,0.6967,0.4072,0.7891,McCormick Student Village,Chemistry Research Building,6,9,served
1169,5,33873.641715176615,35659.87962164497,1786.2379064683555,0.2231,0.1368,0.1368,0.7914,Grover M. Herman Hall,Perlstein Hall,4,9,served
1394,2,33877.77521234883,35709.87962164497,1832.1044092961383,0.1049,0.2589,0.1382,0.7946,Paul Galvin Library,Chemistry Research Building,7,9,served
1045,0,33881.07935433768,35709.87962164497,1828.8002673072915,0.0,0.6061,0.2303,0.7954,Chemistry Research Building,McCormick Tribune Campus Center,6,9,served
1461,1,33904.28227147967,35709.87962164497,1805.5973501652988,0.181,0.1915,0.1415,0.7909,Perlstein Hall,The Commons,5,9,served
1571,3,33909.12002617464,35709.87962164497,1800.7595954703283,0.1753,0.3299,0.192,0.7922,S.R. Crown Hall,Perlstein Hall,6,9,served
1353,7,33910.82025176616,35709.87962164497,1799.059369878807,0.2839,0.3691,0.2481,0.7893,McCormick Tribune Campus Center,Cunningham Hall,4,9,served
1623,5,33922.85200647035,35759.87962164497,1837.027615174622,0.1473,0.3378,0.1843,0.7899,The Commons,Pritzker Science Center,4,9,served
1243,6,33926.24224606774,35759.87962164497,1833.6373755772292,0.1049,0.2688,0.142,0.7914,Main Building,S.R. Crown Hall,5,9,served
1014,8,33935.0618033711,35759.87962164497,1824.8178182738702,0.1906,0.4875,0.2577,0.7926,Arthur S. Keating Sports Center,McCormick Tribune Campus Center,6,9,served
1210,3,33938.79091508361,35809.87962164497,1871.088706561357,0.181,0.3206,0.1906,0.7906,Kaplan Institute,The Commons,9,9,served
1227,9,33940.33025347077,35809.87962164497,1869.549368174201,0.1049,0.4122,0.1965,0.7927,Main Building,McCormick Tribune Campus Center,6,9,served
1334,1,33945.90763266811,35809.87962164497,1863.9719889768603,0.1239,0.4715,0.2263,0.789,McCormick Student Village,S.R. Crown Hall,6,9,served
1446,2,33946.37684467443,35809.87962164497,1863.5027769705412,0.4138,0.1371,0.2093,0.7928,Perlstein Hall,McCormick Tribune Campus Center,5,9,served
1287,0,33947.0833718724,35859.87962164497,1912.7962497725675,0.1396,0.5744,0.2713,0.7931,McCormick Student Village,Main Building,5,9,served
1591,7,33950.579837788835,35859.87962164497,1909.299783856135,0.229,0.3086,0.2043,0.7876,The Commons,Farr Hall,6,9,served
1596,5,33952.915642996806,35859.87962164497,1906.963978648164,0.2599,0.3115,0.2171,0.788,The Commons,Grover M. Herman Hall,3,9,served
1397,6,33954.1807860958,35859.87962164497,1905.6988355491703,0.1028,0.4606,0.2141,0.7896,Paul Galvin Library,Kaplan Institute,2,9,served
1335,4,33956.01747176775,35859.87962164497,1903.862149877219,0.5359,0.4715,0.3828,0.7858,McCormick Student Village,S.R. Crown Hall,5,9,served
1489,3,33957.51293017453,35909.87962164497,1952.3666914704372,0.2599,0.3552,0.2337,0.7887,Pritzker Science Center,Perlstein Hall,2,9,served
1477,2,33963.91249722599,35909.87962164497,1945.9671244189813,0.285,0.5629,0.3222,0.7901,Pritzker Science Center,Main Building,6,9,served
1525,8,33965.943045013664,35909.87962164497,1943.9365766313058,0.2135,0.3461,0.2127,0.7908,Rowe Village Middle,Main Building,5,9,served
1562,9,33971.214235763204,35909.87962164497,1938.6653858817663,0.2928,0.2279,0.1979,0.791,S.R. Crown Hall,Chemistry Research Building,6,9,served
1234,1,34176.60131066142,35959.87962164497,1783.278310983551,0.2068,0.286,0.1872,0.7874,Main Building,Perlstein Hall,6,9,served
1537,7,34177.676024576685,35959.87962164497,1782.2035970682846,0.2087,0.2776,0.1848,0.786,Rowe Village Middle,McCormick Tribune Campus Center,8,9,served
1288,5,34178.55432096864,36009.87962164497,1831.3253006763334,0.3467,0.5744,0.35,0.7851,McCormick Student Village,Main Building,4,9,served
1110,0,34182.20140435651,36009.87962164497,1827.6782172884632,0.4545,0.6141,0.4061,0.7896,Farr Hall,Chemistry Research Building,8,9,served
1392,9,34183.8330383903,36009.87962164497,1826.0465832546688,0.1991,0.8235,0.3886,0.7877,Paul Galvin Library,Arthur S. Keating Sports Center,3,9,served
1000,6,34196.53022245469,36009.87962164497,1813.3493991902797,0.523,0.7674,0.4904,0.7854,Alpha Sigma Phi,Pritzker Science Center,6,9,served
1592,7,34206.13074303485,36059.87962164497,1853.7488786101167,0.055,0.3086,0.1382,0.7848,The Commons,Farr Hall,7,9,served
1167,1,34207.673907310316,36059.87962164497,1852.2057143346537,0.1052,0.2694,0.1424,0.7862,Grover M. Herman Hall,McCormick Tribune Campus Center,8,9,served
1545,4,34211.773613162106,36059.87962164497,1848.1060084828641,0.1079,0.6236,0.278,0.7835,Rowe Village Middle,Pritzker Science Center,4,9,served
1080,3,34215.77053547556,36059.87962164497,1844.1090861694101,0.3636,0.3691,0.2784,0.7863,Cunningham Hall,McCormick Tribune Campus Center,6,9,served
1111,8,34218.596561481834,36059.87962164497,1841.2830601631358,0.4545,0.6141,0.4061,0.7873,Farr Hall,Chemistry Research Building,8,9,served
1289,2,34222.43172992717,36109.87962164497,1887.4478917177985,0.4419,0.5744,0.3862,0.7868,McCormick Student Village,Main Building,3,9,served
1235,1,34247.049922308375,36159.87962164497,1912.8296993365948,0.3171,0.286,0.2292,0.7843,Main Building,Perlstein Hall,3,9,served
1491,7,34258.823347817975,36159.87962164497,1901.0562738269946,0.4972,0.3552,0.3239,0.7821,Pritzker Science Center,Perlstein Hall,4,9,served
1122,3,34262.859633783446,36209.87962164497,1947.019987861524,0.2241,0.5909,0.3097,0.7837,Farr Hall,Main Building,3,9,served
1229,5,34280.543750280485,36209.87962164497,1929.3358713644848,0.0,0.4122,0.1566,0.7837,Main Building,McCormick Tribune Campus Center,7,9,served
1244,0,34286.535611523315,36209.87962164497,1923.3440101216547,0.2775,0.2688,0.2076,0.7879,Main Building,S.R. Crown Hall,2,9,served
1290,4,34287.32854045381,36209.87962164497,1922.551081191159,0.3748,0.5744,0.3607,0.7804,McCormick Student Village,Main Building,5,9,served
1201,9,34296.36806617017,36209.87962164497,1913.5115554747972,0.3272,0.2353,0.2138,0.7859,Kaplan Institute,Perlstein Hall,7,9,served
1052,8,34464.59850576678,36259.87962164497,1795.2811158781915,0.0,0.2279,0.0866,0.7866,Chemistry Research Building,S.R. Crown Hall,2,9,served
1603,6,34474.42588240057,36259.87962164497,1785.4537392444036,0.2599,0.4752,0.2793,0.7831,The Commons,Main Building,4,9,served
1062,5,34482.90725493462,36309.87962164497,1826.9723667103535,0.2839,0.4913,0.2946,0.7812,Cunningham Hall,Farr Hall,5,9,served
1347,1,34484.66109966958,36309.87962164497,1825.2185219753883,0.1055,0.6061,0.2704,0.782,McCormick Tribune Campus Center,Chemistry Research Building,4,9,served
1452,2,34492.82118095628,36309.87962164497,1817.058440688692,0.22,0.3552,0.2186,0.785,Perlstein Hall,Pritzker Science Center,3,9,served
1499,0,34493.42991464666,36309.87962164497,1816.4497069983117,0.5261,0.684,0.4599,0.784,Pritzker Science Center,S.R. Crown Hall,7,9,served
1563,8,34494.448553199756,36309.87962164497,1815.431068445214,0.0,0.2279,0.0866,0.7859,S.R. Crown Hall,Chemistry Research Building,2,9,served
1202,7,34499.502582778965,36359.87962164497,1860.377038866005,0.181,0.2353,0.1582,0.7808,Kaplan Institute,Perlstein Hall,3,9,served
1030,9,34501.889762308856,36359.87962164497,1857.989859336114,0.4112,0.8564,0.4817,0.7818,Arthur S. Keating Sports Center,S.R. Crown Hall,2,9,served
1558,3,34512.317268089,36359.87962164497,1847.5623535559716,0.2662,0.3433,0.2316,0.7817,Rowe Village Middle,The Commons,1,9,served
1004,8,34515.731622029314,36359.87962164497,1844.1479996156559,0.8246,1.072,0.7207,0.7798,Arthur S. Keating Sports Center,Chemistry Research Building,2,9,served
1271,4,34520.197134626454,36409.87962164497,1889.6824870185155,0.4419,0.3209,0.2898,0.7779,McCormick Student Village,Cunningham Hall,2,9,served
1099,6,34521.362419524005,36409.87962164497,1888.5172021209655,0.5825,0.7464,0.505,0.7788,Cunningham Hall,S.R. Crown Hall,5,9,served
1604,7,34546.18607247844,36459.87962164497,1913.693549166528,0.1473,0.4752,0.2366,0.7788,The Commons,Main Building,7,9,served
1124,5,34553.45680395121,36459.87962164497,1906.4228176937613,0.0,0.5909,0.2245,0.7793,Farr Hall,Main Building,4,9,served
1348,2,34570.471721128866,36459.87962164497,1889.4079005161038,0.285,0.6061,0.3386,0.7821,McCormick Tribune Campus Center,Chemistry Research Building,6,9,served
1485,1,34579.44133903204,36459.87962164497,1880.4382826129295,0.6778,0.3705,0.3984,0.7786,Pritzker Science Center,McCormick Tribune Campus Center,4,9,served
1180,3,34583.075196277685,36509.87962164497,1926.8044253672851,0.2466,0.7193,0.367,0.7786,Kaplan Institute,Chemistry Research Building,6,9,served
1324,4,34760.79828642305,36559.87962164497,1799.0813352219193,0.2468,0.4873,0.279,0.7756,McCormick Student Village,Pritzker Science Center,6,9,served
1522,0,34763.96504384224,36559.87962164497,1795.9145778027305,0.1079,0.5099,0.2348,0.782,Rowe Village Middle,Kaplan Institute,3,9,served
1468,5,34775.03351613873,36609.87962164497,1834.8461055062435,0.433,0.2478,0.2587,0.7771,Pritzker Science Center,Arthur S. Keating Sports Center,5,9,served
1311,9,34777.91669557135,36609.87962164497,1831.9629260736183,0.3627,0.3166,0.2581,0.7796,McCormick Student Village,Perlstein Hall,2,9,served
1627,7,34779.69740964372,36609.87962164497,1830.1822120012512,0.3655,0.3433,0.2694,0.7765,The Commons,Rowe Village Middle,6,9,served
1170,1,34780.55510255433,36659.87962164497,1879.3245190906382,0.2072,0.1368,0.1307,0.7775,Grover M. Herman Hall,Perlstein Hall,8,9,served
1628,6,34781.18701842279,36659.87962164497,1878.6926032221818,0.3472,0.3433,0.2624,0.7766,The Commons,Rowe Village Middle,6,9,served
1063,2,34803.36616889964,36659.87962164497,1856.5134527453265,0.7489,0.5607,0.4977,0.7779,Cunningham Hall,Grover M. Herman Hall,5,9,served
1337,0,34804.56144764067,36709.87962164497,1905.3181740043,0.3701,0.4715,0.3198,0.7793,McCormick Student Village,S.R. Crown Hall,5,9,served
1565,3,34805.73397394943,36709.87962164497,1904.1456476955427,0.1753,0.3783,0.2104,0.7768,S.R. Crown Hall,Grover M. Herman Hall,4,9,served
1364,4,34819.50380618183,36709.87962164497,1890.3758154631432,0.285,0.3157,0.2283,0.7736,McCormick Tribune Campus Center,Kaplan Institute,7,9,served
1361,8,34825.36193179506,36709.87962164497,1884.5176898499121,0.4663,0.2694,0.2796,0.7774,McCormick Tribune Campus Center,Grover M. Herman Hall,4,9,served
1528,7,34826.494244854075,36759.87962164497,1933.385376790895,0.0,0.3461,0.1315,0.7754,Rowe Village Middle,Main Building,6,9,served
1231,1,34837.88660522156,36759.87962164497,1921.9930164234102,0.22,0.4122,0.2402,0.7755,Main Building,McCormick Tribune Campus Center,8,9,served
1312,9,34842.21532706127,36759.87962164497,1917.6642945837011,0.2435,0.3166,0.2129,0.7778,McCormick Student Village,Perlstein Hall,7,9,served
1479,5,34844.53379552078,36759.87962164497,1915.3458261241904,0.1906,0.5629,0.2863,0.7747,Pritzker Science Center,Main Building,1,9,served
1372,3,34844.8637928055,36809.87962164497,1965.0158288394668,0.2072,0.3856,0.2253,0.7749,McCormick Tribune Campus Center,Paul Galvin Library,7,9,served
1376,6,34847.412335127796,36809.87962164497,1962.4672865171742,0.2135,0.1371,0.1332,0.7754,McCormick Tribune Campus Center,Perlstein Hall,4,9,served
1249,7,35060.848801691565,36859.87962164497,1799.0308199534047,0.0,0.4752,0.1806,0.7738,Main Building,The Commons,9,9,served
1025,4,35065.12691103823,36859.87962164497,1794.7527106067428,0.3272,0.5346,0.3275,0.7709,Arthur S. Keating Sports Center,Perlstein Hall,4,9,served
1144,8,35074.15740570552,36859.87962164497,1785.7222159394514,0.4085,0.6464,0.4008,0.774,Farr Hall,Pritzker Science Center,5,9,served
997,0,35076.75937069426,36909.87962164497,1833.120250950713,0.2195,0.3636,0.2216,0.7774,Alpha Sigma Phi,McCormick Student Village,4,9,served
1474,2,35077.45253382881,36909.87962164497,1832.4270878161624,0.2636,0.3427,0.2304,0.7759,Pritzker Science Center,Grover M. Herman Hall,4,9,served
1036,5,35078.57802442288,36909.87962164497,1831.3015972220892,0.2775,0.5486,0.3139,0.7721,Chemistry Research Building,Grover M. Herman Hall,4,9,served
1581,6,35088.373600629944,36909.87962164497,1821.506021015026,0.2537,0.4513,0.2679,0.7732,S.R. Crown Hall,The Commons,5,9,served
1113,1,35092.92506162972,36909.87962164497,1816.9545600152487,0.2241,0.6141,0.3185,0.7728,Farr Hall,Chemistry Research Building,5,9,served
1280,9,35096.10350572267,36909.87962164497,1813.776115922301,0.2435,0.4811,0.2754,0.7755,McCormick Student Village,Kaplan Institute,5,9,served
1187,7,35098.65270773649,36959.87962164497,1861.226913908482,0.2466,0.1708,0.1586,0.7725,Kaplan Institute,Grover M. Herman Hall,6,9,served
1042,3,35113.198096474494,36959.87962164497,1846.6815251704757,0.1991,0.7193,0.349,0.7719,Chemistry Research Building,Kaplan Institute,3,9,served
1205,9,35115.416398926776,37059.87962164497,1944.4632227181937,0.0,0.1836,0.0698,0.7749,Kaplan Institute,Pritzker Science Center,7,9,served
1543,4,35120.45439737827,37059.87962164497,1939.425224266699,0.2126,0.2763,0.1858,0.7693,Rowe Village Middle,Perlstein Hall,2,9,served
1432,2,35125.2427238905,37059.87962164497,1934.6368977544698,0.1052,0.5379,0.2444,0.7739,Perlstein Hall,Chemistry Research Building,7,9,served
1574,5,35126.93636906443,37059.87962164497,1932.9432525805387,0.291,0.3299,0.2359,0.7701,S.R. Crown Hall,Perlstein Hall,3,9,served
1368,6,35139.99811854693,37059.87962164497,1919.8815030980404,0.055,0.4122,0.1775,0.7717,McCormick Tribune Campus Center,Main Building,6,9,served
1212,7,35145.549211522106,37059.87962164497,1914.3304101228641,0.1314,0.3206,0.1718,0.771,Kaplan Institute,The Commons,6,9,served
996,0,35148.99772661097,37059.87962164497,1910.8818950339992,0.2797,0.5333,0.3089,0.7748,Alpha Sigma Phi,Main Building,4,9,served
1463,8,35150.4454523966,37059.87962164497,1909.4341692483722,0.2732,0.1915,0.1766,0.7725,Perlstein Hall,The Commons,5,9,served
1464,9,35154.40143758346,37109.87962164497,1955.4781840615105,0.2732,0.1915,0.1766,0.7734,Perlstein Hall,The Commons,2,9,served
1326,1,35159.84159462815,37109.87962164497,1950.038027016817,0.5359,0.4873,0.3888,0.7695,McCormick Student Village,Pritzker Science Center,2,9,served
1530,4,35365.671415566125,37159.87962164497,1794.2082060788453,0.2126,0.3461,0.2123,0.7675,Rowe Village Middle,Main Building,5,9,served
1071,7,35366.740165743744,37159.87962164497,1793.139455901226,0.229,0.4828,0.2705,0.7687,Cunningham Hall,Kaplan Institute,8,9,served
1606,8,35393.16822945376,37159.87962164497,1766.7113921912096,0.0,0.4752,0.1806,0.771,The Commons,Main Building,1,9,served
1095,3,35413.988914651316,37159.87962164497,1745.890706993654,0.3714,0.6283,0.3799,0.7687,Cunningham Hall,Rowe Village Middle,6,9,served
1240,6,35419.16575617284,37159.87962164497,1740.7138654721275,0.0,0.5629,0.2139,0.7699,Main Building,Pritzker Science Center,9,9,served
1241,0,35425.6184938997,37209.87962164497,1784.261127745267,0.0,0.5629,0.2139,0.7729,Main Building,Pritzker Science Center,9,9,served
1300,9,35431.797708220976,37209.87962164497,1778.0819134239937,0.1239,0.1814,0.116,0.7724,McCormick Student Village,McCormick Tribune Campus Center,3,9,served
1135,5,35440.953001473106,37209.87962164497,1768.9266201718638,0.305,0.3965,0.2666,0.7678,Farr Hall,Perlstein Hall,2,9,served
1078,2,35446.0290679984,37209.87962164497,1763.8505536465673,0.7489,0.3209,0.4065,0.7704,Cunningham Hall,McCormick Student Village,4,9,served
1114,8,35447.52417524426,37259.87962164497,1812.3554464007102,0.4545,0.6141,0.4061,0.7675,Farr Hall,Chemistry Research Building,6,9,served
1314,9,35457.18892089878,37309.87962164497,1852.6907007461923,0.1396,0.3166,0.1733,0.771,McCormick Student Village,Perlstein Hall,1,9,served
1072,1,35465.34401753038,37309.87962164497,1844.5356041145933,0.2829,0.4828,0.291,0.767,Cunningham Hall,Kaplan Institute,5,9,served
1292,7,35466.61251174816,37309.87962164497,1843.267109896813,0.3701,0.5744,0.3589,0.7657,McCormick Student Village,Main Building,4,9,served
995,4,35468.779988310744,37309.87962164497,1841.0996333342264,0.4102,0.68,0.4143,0.764,Alpha Sigma Phi,Kaplan Institute,3,9,served
1082,6,35469.598151166196,37309.87962164497,1840.2814704787743,0.2829,0.3691,0.2478,0.7678,Cunningham Hall,McCormick Tribune Campus Center,5,9,served
1073,0,35471.4227231282,37359.87962164497,1888.4568985167716,0.2829,0.4828,0.291,0.7705,Cunningham Hall,Kaplan Institute,1,9,served
1053,3,35473.067742700645,37359.87962164497,1886.8118789443251,0.2772,0.2279,0.1919,0.7671,Chemistry Research Building,S.R. Crown Hall,6,9,served
1612,5,35481.94319605098,37359.87962164497,1877.9364255939872,0.1473,0.1611,0.1172,0.7668,The Commons,McCormick Student Village,4,9,served
1190,9,35487.561557670575,37409.87962164497,1922.318063974395,0.181,0.3846,0.2149,0.7691,Kaplan Institute,Main Building,3,9,served
1001,2,35490.14416713983,37409.87962164497,1919.7354545051421,0.2797,0.7674,0.3979,0.767,Alpha Sigma Phi,Pritzker Science Center,1,9,served
1216,3,35662.87515994433,37459.87962164497,1797.0044617006424,0.2068,0.3608,0.2157,0.7653,Main Building,Chemistry Research Building,6,9,served
1026,1,35666.075402197486,37459.87962164497,1793.8042194474838,0.3272,0.5346,0.3275,0.7642,Arthur S. Keating Sports Center,Perlstein Hall,6,9,served
1195,6,35684.02663919856,37459.87962164497,1775.852982446413,0.2428,0.3157,0.2122,0.766,Kaplan Institute,McCormick Tribune Campus Center,6,9,served
1568,8,35693.56217022253,37459.87962164497,1766.3174514224374,0.1753,0.3806,0.2113,0.7657,S.R. Crown Hall,McCormick Tribune Campus Center,2,9,served
1619,5,35694.906782510734,37459.87962164497,1764.972839134236,0.1239,0.0715,0.0743,0.7662,The Commons,McCormick Tribune Campus Center,8,9,served
1426,7,35701.27816277,37509.87962164497,1808.6014588749676,0.1049,0.4559,0.2131,0.7639,Paul Galvin Library,The Commons,3,9,served
1601,5,35702.29132367058,37509.87962164497,1807.588297974391,0.055,0.3206,0.1427,0.765,The Commons,Kaplan Institute,8,9,served
1377,0,35702.733070096205,37509.87962164497,1807.1465515487653,0.2428,0.1371,0.1444,0.7693,McCormick Tribune Campus Center,Perlstein Hall,6,9,served
1409,4,35710.3102640862,37509.87962164497,1799.569357558772,0.3543,0.3856,0.2812,0.7616,Paul Galvin Library,McCormick Tribune Campus Center,4,9,served
1355,9,35718.21871391184,37559.87962164497,1841.6609077331304,0.3171,0.3691,0.2608,0.7669,McCormick Tribune Campus Center,Cunningham Hall,6,9,served
1083,2,35720.99602668901,37609.87962164497,1888.883594955958,0.2829,0.3691,0.2478,0.7649,Cunningham Hall,McCormick Tribune Campus Center,4,9,served
1209,5,35728.642144233105,37609.87962164497,1881.2374774118653,0.0,0.5408,0.2055,0.7632,Kaplan Institute,S.R. Crown Hall,5,9,served
1293,6,35729.0909131117,37609.87962164497,1880.7887085332695,0.1396,0.5744,0.2713,0.7637,McCormick Student Village,Main Building,5,9,served
1547,0,35734.370779434845,37609.87962164497,1875.5088422101253,0.2126,0.6236,0.3177,0.7666,Rowe Village Middle,Pritzker Science Center,3,9,served
1317,8,35736.14701562073,37609.87962164497,1873.7326060242412,0.1396,0.3166,0.1733,0.7643,McCormick Student Village,Perlstein Hall,9,9,served
1101,3,35738.519074061594,37609.87962164497,1871.3605475833756,0.7489,0.7464,0.5682,0.7605,Cunningham Hall,S.R. Crown Hall,2,9,served
1136,4,35760.2879536184,37659.87962164497,1899.5916680265727,0.2241,0.3965,0.2358,0.7596,Farr Hall,Perlstein Hall,3,9,served
1096,7,35761.89166482866,37659.87962164497,1897.9879568163087,0.229,0.6283,0.3258,0.7611,Cunningham Hall,Rowe Village Middle,4,9,served
1220,1,35766.78411661515,37659.87962164497,1893.0955050298217,0.22,0.3846,0.2297,0.7623,Main Building,Kaplan Institute,7,9,served
1177,8,35770.12680755561,37709.87962164497,1939.7528140893628,0.1052,0.3783,0.1837,0.7627,Grover M. Herman Hall,S.R. Crown Hall,4,9,served
1427,5,35778.919889438264,37709.87962164497,1930.9597322067057,0.2537,0.4454,0.2657,0.761,Perlstein Hall,Alpha Sigma Phi,3,9,served
1147,9,35779.4995978074,37709.87962164497,1930.3800238375698,0.3779,0.2713,0.2467,0.7648,Farr Hall,Rowe Village Middle,3,9,served
1138,2,35959.95256369516,37759.87962164497,1799.9270579498116,0.2241,0.3965,0.2358,0.7629,Farr Hall,Perlstein Hall,5,9,served
1494,6,35962.4333096561,37759.87962164497,1797.4463119888678,0.433,0.3552,0.2995,0.7611,Pritzker Science Center,Perlstein Hall,3,9,served
1465,4,35963.522942536416,37809.87962164497,1846.356679108554,0.0,0.1915,0.0728,0.759,Perlstein Hall,The Commons,6,9,served
1237,8,35991.04948438283,37809.87962164497,1818.8301372621427,0.2068,0.286,0.1872,0.7611,Main Building,Perlstein Hall,5,9,served
1906,1,36001.18857333412,37809.87962164497,1808.6910483108513,0.2428,0.3691,0.2325,0.7603,McCormick Tribune Campus Center,Cunningham Hall,2,10,served
1944,0,36005.13262183512,37809.87962164497,1804.7469998098532,0.285,0.3806,0.2529,0.7644,McCormick Tribune Campus Center,S.R. Crown Hall,2,10,served
2063,4,36012.776370713174,37859.87962164497,1847.1032509317956,0.2599,0.1836,0.1685,0.7576,Pritzker Science Center,Kaplan Institute,4,10,served
2233,7,36014.13380516136,37859.87962164497,1845.7458164836135,0.2641,0.4513,0.2719,0.7588,The Commons,S.R. Crown Hall,4,10,served
2044,9,36015.10977899004,37859.87962164497,1844.7698426549323,0.2126,0.3299,0.2061,0.7631,Perlstein Hall,S.R. Crown Hall,1,10,served
2013,5,36027.71209063697,37859.87962164497,1832.1675310080027,0.3426,0.4454,0.2994,0.7584,Perlstein Hall,Alpha Sigma Phi,7,10,served
1828,2,36038.18672413315,37909.87962164497,1871.6928975118208,0.181,0.5408,0.2743,0.7606,Kaplan Institute,S.R. Crown Hall,1,10,served
1644,3,36041.85576462732,37909.87962164497,1868.0238570176516,0.2195,0.4095,0.239,0.7584,Alpha Sigma Phi,Paul Galvin Library,4,10,served
2119,6,36047.28014535576,37909.87962164497,1862.5994762892078,0.2126,0.2337,0.1696,0.7597,Rowe Village Middle,Paul Galvin Library,3,10,served
2193,8,36047.38597715483,37909.87962164497,1862.4936444901396,0.1473,0.3115,0.1744,0.7596,The Commons,Grover M. Herman Hall,5,10,served
1918,4,36062.28044186749,37959.87962164497,1897.5991797774768,0.2428,0.3157,0.2122,0.7558,McCormick Tribune Campus Center,Kaplan Institute,3,10,served
2056,1,36082.99002040276,37959.87962164497,1876.889601242212,0.2829,0.8812,0.4423,0.7566,Pritzker Science Center,Chemistry Research Building,8,10,served
2114,0,36083.12264165592,37959.87962164497,1876.756979989048,0.1079,0.2776,0.1465,0.7632,Rowe Village Middle,McCormick Tribune Campus Center,3,10,served
1803,9,36098.946701385736,37959.87962164497,1860.9329202592344,0.291,0.3115,0.229,0.7611,Grover M. Herman Hall,The Commons,9,10,served
2094,8,36099.81116914266,38009.87962164497,1910.0684525023098,0.2636,0.3378,0.2285,0.7577,Pritzker Science Center,The Commons,5,10,served
1794,6,36100.81915010085,38009.87962164497,1909.0604715441223,0.2231,0.1368,0.1368,0.7585,Grover M. Herman Hall,Perlstein Hall,2,10,served
1987,7,36103.913422048914,38009.87962164497,1905.966199596056,0.1028,0.2906,0.1495,0.7576,Paul Galvin Library,Perlstein Hall,5,10,served
1907,5,36105.45733801933,38009.87962164497,1904.4222836256376,0.3061,0.3691,0.2566,0.7563,McCormick Tribune Campus Center,Cunningham Hall,3,10,served
1820,0,36273.92173685847,38059.87962164497,1785.9578847864977,0.2428,0.2353,0.1817,0.7616,Kaplan Institute,Perlstein Hall,4,10,served
2074,3,36275.64711055242,38059.87962164497,1784.2325110925522,0.4797,0.3705,0.3231,0.7557,Pritzker Science Center,McCormick Tribune Campus Center,6,10,served
1843,2,36278.178214561834,38059.87962164497,1781.7014070831356,0.2068,0.7572,0.3663,0.7575,Main Building,Cunningham Hall,5,10,served
1676,4,36280.33223150292,38109.87962164497,1829.5473901420482,0.3272,0.8235,0.4373,0.7521,Arthur S. Keating Sports Center,Paul Galvin Library,2,10,served
1963,6,36295.92572213496,38109.87962164497,1813.9538995100083,0.2235,0.4986,0.2744,0.7562,Paul Galvin Library,Farr Hall,3,10,served
1830,7,36296.65596450256,38109.87962164497,1813.2236571424073,0.181,0.5408,0.2743,0.7552,Kaplan Institute,S.R. Crown Hall,7,10,served
